player_id,player_name,position,age,season,team,fantasy_points_ppr,fantasy_points_standard
00-0034407,Ray-Ray McCloud,WR,27,2023,SF,3,2
00-0034407,Ray-Ray McCloud,WR,27,2023,SF,21,12
00-0034407,Ray-Ray McCloud,WR,28,2024,ATL,136,74
00-0020498,Reggie Wayne,WR,34,2012,IND,248,142
00-0020498,Reggie Wayne,WR,35,2013,IND,97,59
00-0020498,Reggie Wayne,WR,36,2014,IND,2,1
00-0020498,Reggie Wayne,WR,36,2014,IND,141,77
00-0033079,Ricardo Louis,WR,22,2016,CLE,36,18
00-0033079,Ricardo Louis,WR,23,2017,CLE,59,32
00-0034286,Richie James,WR,23,2018,SF,24,15
00-0034286,Richie James,WR,24,2019,SF,23,17
00-0034286,Richie James,WR,25,2020,SF,68,45
00-0034286,Richie James,WR,27,2022,NYG,12,5
00-0034286,Richie James,WR,27,2022,NYG,138,82
00-0034286,Richie James,WR,28,2023,KC,0,0
00-0034286,Richie James,WR,28,2023,KC,21,11
00-0039916,Ricky Pearsall,WR,24,2024,SF,53,33
00-0027758,Riley Cooper,WR,25,2012,PHI,66,43
00-0027758,Riley Cooper,WR,26,2013,PHI,174,128
00-0027758,Riley Cooper,WR,27,2014,PHI,118,63
00-0027758,Riley Cooper,WR,28,2015,PHI,56,35
00-0035590,Riley Ridley,WR,23,2019,CHI,13,7
00-0035590,Riley Ridley,WR,24,2020,CHI,8,4
00-0029580,Rishard Matthews,WR,23,2012,MIA,24,13
00-0029580,Rishard Matthews,WR,24,2013,MIA,94,53
00-0029580,Rishard Matthews,WR,25,2014,MIA,36,24
00-0029580,Rishard Matthews,WR,26,2015,MIA,132,89
00-0029580,Rishard Matthews,WR,27,2016,TEN,202,138
00-0029580,Rishard Matthews,WR,28,2017,TEN,6,3
00-0029580,Rishard Matthews,WR,28,2017,TEN,144,91
00-0029580,Rishard Matthews,WR,29,2018,NYJ,3,1
00-0029580,Rishard Matthews,WR,29,2018,TEN,4,1
00-0032688,Robbie Chosen,WR,23,2016,NYJ,102,60
00-0032688,Robbie Chosen,WR,24,2017,NYJ,190,127
00-0032688,Robbie Chosen,WR,25,2018,NYJ,139,93
00-0032688,Robbie Chosen,WR,26,2019,NYJ,154,102
00-0032688,Robbie Chosen,WR,27,2020,CAR,217,122
00-0032688,Robbie Chosen,WR,28,2021,CAR,124,72
00-0032688,Robbie Chosen,WR,29,2022,ARI,0,0
00-0032688,Robbie Chosen,WR,29,2022,ARI,13,6
00-0032688,Robbie Chosen,WR,29,2022,CAR,37,24
00-0032688,Robbie Chosen,WR,30,2023,MIA,9,6
00-0033530,Robert Davis,WR,24,2019,PHI,2,1
00-0033530,Robert Davis,WR,24,2019,WAS,0,-1
00-0034510,Robert Foster,WR,24,2018,BUF,86,62
00-0034510,Robert Foster,WR,25,2019,BUF,10,7
00-0034510,Robert Foster,WR,26,2020,WAS,6,4
00-0031187,Robert Herron,WR,22,2014,TB,18,12
00-0025414,Robert Meachem,WR,28,2012,LAC,40,27
00-0025414,Robert Meachem,WR,29,2013,NO,9,7
00-0025414,Robert Meachem,WR,29,2013,NO,60,44
00-0025414,Robert Meachem,WR,30,2014,NO,12,6
00-0030431,Robert Woods,WR,21,2013,BUF,112,72
00-0030431,Robert Woods,WR,22,2014,BUF,158,93
00-0030431,Robert Woods,WR,23,2015,BUF,113,66
00-0030431,Robert Woods,WR,24,2016,BUF,117,66
00-0030431,Robert Woods,WR,25,2017,LA,23,14
00-0030431,Robert Woods,WR,25,2017,LA,146,96
00-0030431,Robert Woods,WR,26,2018,LA,35,18
00-0030431,Robert Woods,WR,26,2018,LA,260,174
00-0030431,Robert Woods,WR,27,2019,LA,207,123
00-0030431,Robert Woods,WR,28,2020,LA,13,5
00-0030431,Robert Woods,WR,28,2020,LA,231,141
00-0030431,Robert Woods,WR,29,2021,LA,133,88
00-0030431,Robert Woods,WR,30,2022,TEN,112,59
00-0030431,Robert Woods,WR,31,2023,HOU,2,1
00-0030431,Robert Woods,WR,31,2023,HOU,87,47
00-0030431,Robert Woods,WR,32,2024,HOU,37,17
00-0023462,Roddy White,WR,31,2012,ATL,32,20
00-0023462,Roddy White,WR,31,2012,ATL,261,169
00-0023462,Roddy White,WR,32,2013,ATL,149,86
00-0023462,Roddy White,WR,33,2014,ATL,203,123
00-0023462,Roddy White,WR,34,2015,ATL,92,49
00-0032659,Roger Lewis,WR,23,2016,NYG,27,20
00-0032659,Roger Lewis,WR,24,2017,NYG,80,44
00-0039919,Rome Odunze,WR,22,2024,CHI,142,88
00-0037816,Romeo Doubs,WR,22,2022,GB,101,59
00-0037816,Romeo Doubs,WR,23,2023,GB,12,8
00-0037816,Romeo Doubs,WR,23,2023,GB,168,109
00-0037816,Romeo Doubs,WR,24,2024,GB,106,63
00-0036936,Rondale Moore,WR,21,2021,ARI,107,53
00-0036936,Rondale Moore,WR,22,2022,ARI,88,47
00-0036936,Rondale Moore,WR,23,2023,ARI,105,65
00-0038647,Ronnie Bell,WR,23,2023,SF,31,25
00-0038647,Ronnie Bell,WR,24,2024,SF,2,0
00-0029262,Rueben Randle,WR,21,2012,NYG,67,48
00-0029262,Rueben Randle,WR,22,2013,NYG,122,81
00-0029262,Rueben Randle,WR,23,2014,NYG,173,102
00-0029262,Rueben Randle,WR,24,2015,NYG,177,120
00-0034411,Russell Gage,WR,22,2018,ATL,12,6
00-0034411,Russell Gage,WR,23,2019,ATL,99,50
00-0034411,Russell Gage,WR,24,2020,ATL,181,109
00-0034411,Russell Gage,WR,25,2021,ATL,151,85
00-0034411,Russell Gage,WR,26,2022,TB,121,70
00-0029209,Ryan Broyles,WR,24,2012,DET,63,41
00-0029209,Ryan Broyles,WR,25,2013,DET,16,8
00-0029209,Ryan Broyles,WR,26,2014,DET,4,2
00-0039410,Ryan Flournoy,WR,25,2024,DAL,17,7
00-0031068,Ryan Grant,WR,24,2014,WAS,10,3
00-0031068,Ryan Grant,WR,25,2015,WAS,58,35
00-0031068,Ryan Grant,WR,26,2016,WAS,17,8
00-0031068,Ryan Grant,WR,27,2017,WAS,120,75
00-0031068,Ryan Grant,WR,28,2018,IND,72,37
00-0031068,Ryan Grant,WR,29,2019,LV,3,-1
00-0033562,Ryan Switzer,WR,23,2017,DAL,11,5
00-0033562,Ryan Switzer,WR,24,2018,PIT,69,33
00-0033562,Ryan Switzer,WR,25,2019,PIT,11,3
00-0032166,Sammie Coates,WR,22,2015,PIT,8,6
00-0032166,Sammie Coates,WR,22,2015,PIT,2,1
00-0032166,Sammie Coates,WR,23,2016,PIT,5,3
00-0032166,Sammie Coates,WR,23,2016,PIT,72,51
00-0032166,Sammie Coates,WR,24,2017,CLE,9,4
00-0032166,Sammie Coates,WR,25,2018,HOU,2,1
00-0031325,Sammy Watkins,WR,21,2014,BUF,189,124
00-0031325,Sammy Watkins,WR,22,2015,BUF,215,155
00-0031325,Sammy Watkins,WR,23,2016,BUF,70,45
00-0031325,Sammy Watkins,WR,24,2017,LA,3,2
00-0031325,Sammy Watkins,WR,24,2017,LA,144,105
00-0031325,Sammy Watkins,WR,25,2018,KC,24,14
00-0031325,Sammy Watkins,WR,25,2018,KC,115,75
00-0031325,Sammy Watkins,WR,26,2019,KC,50,36
00-0031325,Sammy Watkins,WR,26,2019,KC,136,84
00-0031325,Sammy Watkins,WR,27,2020,KC,2,1
00-0031325,Sammy Watkins,WR,27,2020,KC,86,49
00-0031325,Sammy Watkins,WR,28,2021,BAL,67,40
00-0031325,Sammy Watkins,WR,29,2022,BAL,7,5
00-0031325,Sammy Watkins,WR,29,2022,GB,27,17
00-0037098,Samori Toure,WR,24,2022,GB,19,14
00-0037098,Samori Toure,WR,25,2023,GB,14,6
00-0020494,Santana Moss,WR,33,2012,WAS,143,102
00-0020494,Santana Moss,WR,34,2013,WAS,93,51
00-0020494,Santana Moss,WR,35,2014,WAS,22,12
00-0024240,Santonio Holmes,WR,28,2012,NYJ,50,30
00-0024240,Santonio Holmes,WR,29,2013,NYJ,65,42
00-0024240,Santonio Holmes,WR,30,2014,CHI,13,5
00-0035298,Scott Miller,WR,22,2019,TB,41,28
00-0035298,Scott Miller,WR,23,2020,TB,15,12
00-0035298,Scott Miller,WR,23,2020,TB,98,66
00-0035298,Scott Miller,WR,24,2021,TB,8,4
00-0035298,Scott Miller,WR,24,2021,TB,17,12
00-0035298,Scott Miller,WR,25,2022,TB,42,19
00-0035298,Scott Miller,WR,26,2023,ATL,39,28
00-0035298,Scott Miller,WR,27,2024,PIT,12,7
00-0033573,Shelton Gibson,WR,22,2017,PHI,3,1
00-0033573,Shelton Gibson,WR,23,2018,PHI,6,5
00-0036572,Shi Smith,WR,23,2021,CAR,14,8
00-0036572,Shi Smith,WR,24,2022,CAR,55,33
00-0025431,Sidney Rice,WR,26,2012,SEA,10,6
00-0025431,Sidney Rice,WR,26,2012,SEA,164,114
00-0025431,Sidney Rice,WR,27,2013,SEA,51,36
00-0036646,Simi Fehoko,WR,25,2022,DAL,5,2
00-0036646,Simi Fehoko,WR,26,2023,LAC,8,7
00-0036646,Simi Fehoko,WR,27,2024,LAC,17,11
00-0038090,Skyy Moore,WR,22,2022,KC,13,8
00-0038090,Skyy Moore,WR,22,2022,KC,43,21
00-0038090,Skyy Moore,WR,23,2023,KC,48,27
00-0038090,Skyy Moore,WR,24,2024,KC,0,0
00-0033968,Stacy Coley,WR,23,2017,MIN,0,0
00-0033968,Stacy Coley,WR,24,2018,MIN,0,0
00-0035399,Stanley Morgan,WR,23,2019,CIN,2,1
00-0035399,Stanley Morgan,WR,25,2021,CIN,3,1
00-0035399,Stanley Morgan,WR,26,2022,CIN,0,0
00-0030532,Stedman Bailey,WR,23,2013,LA,49,32
00-0030532,Stedman Bailey,WR,24,2014,LA,81,51
00-0030532,Stedman Bailey,WR,25,2015,LA,36,24
00-0031588,Stefon Diggs,WR,22,2015,MIN,143,91
00-0031588,Stefon Diggs,WR,23,2016,MIN,191,107
00-0031588,Stefon Diggs,WR,24,2017,MIN,39,25
00-0031588,Stefon Diggs,WR,24,2017,MIN,190,130
00-0031588,Stefon Diggs,WR,25,2018,MIN,260,158
00-0031588,Stefon Diggs,WR,26,2019,MIN,14,12
00-0031588,Stefon Diggs,WR,26,2019,MIN,199,136
00-0031588,Stefon Diggs,WR,27,2020,BUF,38,24
00-0031588,Stefon Diggs,WR,27,2020,BUF,325,198
00-0031588,Stefon Diggs,WR,28,2021,BUF,4,1
00-0031588,Stefon Diggs,WR,28,2021,BUF,274,170
00-0031588,Stefon Diggs,WR,29,2022,BUF,8,4
00-0031588,Stefon Diggs,WR,29,2022,BUF,315,207
00-0031588,Stefon Diggs,WR,30,2023,BUF,6,3
00-0031588,Stefon Diggs,WR,30,2023,BUF,263,156
00-0031588,Stefon Diggs,WR,31,2024,HOU,120,73
00-0028995,Stephen Hill,WR,21,2012,NYJ,51,35
00-0028995,Stephen Hill,WR,22,2013,NYJ,51,27
00-0032385,Sterling Shepard,WR,23,2016,NYG,174,109
00-0032385,Sterling Shepard,WR,24,2017,NYG,144,86
00-0032385,Sterling Shepard,WR,25,2018,NYG,176,110
00-0032385,Sterling Shepard,WR,26,2019,NYG,132,75
00-0032385,Sterling Shepard,WR,27,2020,NYG,141,81
00-0032385,Sterling Shepard,WR,28,2021,NYG,70,34
00-0032385,Sterling Shepard,WR,29,2022,NYG,34,21
00-0032385,Sterling Shepard,WR,30,2023,NYG,20,10
00-0032385,Sterling Shepard,WR,31,2024,TB,54,29
00-0025529,Steve Breaston,WR,29,2012,KC,10,3
00-0026364,Steve Johnson,WR,26,2012,BUF,203,124
00-0026364,Steve Johnson,WR,27,2013,BUF,120,68
00-0026364,Steve Johnson,WR,28,2014,SF,92,58
00-0026364,Steve Johnson,WR,29,2015,LAC,109,64
00-0025438,Steve Smith,WR,27,2012,LA,25,11
00-0020337,Steve Smith,WR,34,2013,CAR,154,90
00-0020337,Steve Smith,WR,35,2014,BAL,28,20
00-0020337,Steve Smith,WR,35,2014,BAL,214,136
00-0020337,Steve Smith,WR,36,2015,BAL,125,79
00-0020337,Steve Smith,WR,37,2016,BAL,176,106
00-0034081,Steven Mitchell,WR,25,2019,HOU,6,4
00-0034081,Steven Mitchell,WR,26,2020,HOU,1,0
00-0034928,Steven Sims,WR,22,2019,WAS,102,68
00-0034928,Steven Sims,WR,23,2020,WAS,59,32
00-0034928,Steven Sims,WR,25,2022,PIT,31,17
00-0034928,Steven Sims,WR,27,2024,HOU,0,0
00-0031189,T.J. Jones,WR,23,2015,DET,27,17
00-0031189,T.J. Jones,WR,24,2016,DET,4,2
00-0031189,T.J. Jones,WR,25,2017,DET,76,46
00-0031189,T.J. Jones,WR,26,2018,DET,46,27
00-0029608,T.Y. Hilton,WR,23,2012,IND,175,125
00-0029608,T.Y. Hilton,WR,24,2013,IND,14,10
00-0029608,T.Y. Hilton,WR,24,2013,IND,217,135
00-0029608,T.Y. Hilton,WR,25,2014,IND,30,19
00-0029608,T.Y. Hilton,WR,25,2014,IND,252,170
00-0029608,T.Y. Hilton,WR,26,2015,IND,199,130
00-0029608,T.Y. Hilton,WR,27,2016,IND,262,171
00-0029608,T.Y. Hilton,WR,28,2017,IND,169,112
00-0029608,T.Y. Hilton,WR,29,2018,IND,16,12
00-0029608,T.Y. Hilton,WR,29,2018,IND,233,157
00-0029608,T.Y. Hilton,WR,30,2019,IND,123,78
00-0029608,T.Y. Hilton,WR,31,2020,IND,156,100
00-0029608,T.Y. Hilton,WR,32,2021,IND,58,42
00-0029608,T.Y. Hilton,WR,33,2022,DAL,2,2
00-0029608,T.Y. Hilton,WR,33,2022,DAL,13,7
00-0032778,Tajae Sharpe,WR,22,2016,TEN,103,62
00-0032778,Tajae Sharpe,WR,24,2018,TEN,65,39
00-0032778,Tajae Sharpe,WR,25,2019,TEN,0,0
00-0032778,Tajae Sharpe,WR,25,2019,TEN,80,55
00-0032778,Tajae Sharpe,WR,26,2020,MIN,0,0
00-0032778,Tajae Sharpe,WR,27,2021,ATL,48,23
00-0028061,Tandon Doss,WR,23,2012,BAL,0,0
00-0028061,Tandon Doss,WR,23,2012,BAL,25,18
00-0028061,Tandon Doss,WR,24,2013,BAL,46,26
00-0038977,Tank Dell,WR,24,2023,HOU,134,97
00-0038977,Tank Dell,WR,25,2024,HOU,134,83
00-0033633,Tanner Gentry,WR,23,2017,CHI,2,1
00-0032475,Tanner McEvoy,WR,23,2016,SEA,0,0
00-0032475,Tanner McEvoy,WR,23,2016,SEA,35,26
00-0032475,Tanner McEvoy,WR,24,2017,SEA,11,6
00-0030091,Tavarres King,WR,24,2014,TB,1,-1
00-0030091,Tavarres King,WR,26,2016,NYG,5,3
00-0030091,Tavarres King,WR,27,2017,NYG,59,42
00-0030525,Tavon Austin,WR,22,2013,LA,122,82
00-0030525,Tavon Austin,WR,23,2014,LA,86,55
00-0030525,Tavon Austin,WR,24,2015,LA,192,140
00-0030525,Tavon Austin,WR,25,2016,LA,136,78
00-0030525,Tavon Austin,WR,26,2017,LA,47,34
00-0030525,Tavon Austin,WR,27,2018,DAL,1,0
00-0030525,Tavon Austin,WR,27,2018,DAL,38,30
00-0030525,Tavon Austin,WR,28,2019,DAL,45,32
00-0030525,Tavon Austin,WR,29,2020,GB,7,2
00-0030525,Tavon Austin,WR,30,2021,JAX,35,17
00-0033911,Taywan Taylor,WR,22,2017,TEN,2,0
00-0033911,Taywan Taylor,WR,22,2017,TEN,47,31
00-0033911,Taywan Taylor,WR,23,2018,TEN,85,48
00-0025396,Ted Ginn,WR,27,2012,SF,1,0
00-0025396,Ted Ginn,WR,27,2012,SF,3,1
00-0025396,Ted Ginn,WR,28,2013,CAR,14,10
00-0025396,Ted Ginn,WR,28,2013,CAR,120,84
00-0025396,Ted Ginn,WR,29,2014,ARI,0,0
00-0025396,Ted Ginn,WR,29,2014,ARI,34,20
00-0025396,Ted Ginn,WR,30,2015,CAR,26,20
00-0025396,Ted Ginn,WR,30,2015,CAR,174,130
00-0025396,Ted Ginn,WR,31,2016,CAR,153,99
00-0025396,Ted Ginn,WR,32,2017,NO,14,6
00-0025396,Ted Ginn,WR,32,2017,NO,158,105
00-0025396,Ted Ginn,WR,33,2018,NO,14,8
00-0025396,Ted Ginn,WR,33,2018,NO,37,25
00-0025396,Ted Ginn,WR,34,2019,NO,84,54
00-0025396,Ted Ginn,WR,35,2020,CHI,7,4
00-0036410,Tee Higgins,WR,21,2020,CIN,192,125
00-0036410,Tee Higgins,WR,22,2021,CIN,59,42
00-0036410,Tee Higgins,WR,22,2021,CIN,204,135
00-0036410,Tee Higgins,WR,23,2022,CIN,22,13
00-0036410,Tee Higgins,WR,23,2022,CIN,217,143
00-0036410,Tee Higgins,WR,24,2023,CIN,73,45
00-0036410,Tee Higgins,WR,25,2024,CIN,219,146
00-0036955,Terrace Marshall,WR,21,2021,CAR,27,10
00-0036955,Terrace Marshall,WR,22,2022,CAR,83,55
00-0036955,Terrace Marshall,WR,23,2023,CAR,31,12
00-0036955,Terrace Marshall,WR,24,2024,LV,7,4
00-0030542,Terrance Williams,WR,24,2013,DAL,141,97
00-0030542,Terrance Williams,WR,25,2014,DAL,35,31
00-0030542,Terrance Williams,WR,25,2014,DAL,143,106
00-0030542,Terrance Williams,WR,26,2015,DAL,146,94
00-0030542,Terrance Williams,WR,27,2016,DAL,11,7
00-0030542,Terrance Williams,WR,27,2016,DAL,124,80
00-0030542,Terrance Williams,WR,28,2017,DAL,105,52
00-0030542,Terrance Williams,WR,29,2018,DAL,4,2
00-0035659,Terry McLaurin,WR,24,2019,WAS,190,132
00-0035659,Terry McLaurin,WR,25,2020,WAS,217,130
00-0035659,Terry McLaurin,WR,26,2021,WAS,206,128
00-0035659,Terry McLaurin,WR,27,2022,WAS,225,148
00-0035659,Terry McLaurin,WR,28,2023,WAS,195,116
00-0035659,Terry McLaurin,WR,29,2024,WAS,31,24
00-0035659,Terry McLaurin,WR,29,2024,WAS,265,183
00-0033375,Tim Patrick,WR,25,2018,DEN,57,34
00-0033375,Tim Patrick,WR,26,2019,DEN,23,12
00-0033375,Tim Patrick,WR,27,2020,DEN,155,104
00-0033375,Tim Patrick,WR,28,2021,DEN,137,90
00-0033375,Tim Patrick,WR,31,2024,DET,-1,-2
00-0033375,Tim Patrick,WR,31,2024,DET,59,38
00-0027982,Titus Young,WR,23,2012,DET,93,60
00-0035544,Tom Kennedy,WR,25,2021,DET,18,12
00-0035544,Tom Kennedy,WR,26,2022,DET,12,7
00-0035544,Tom Kennedy,WR,28,2024,DET,0,0
00-0032881,Tommylee Lewis,WR,24,2016,NO,16,9
00-0032881,Tommylee Lewis,WR,25,2017,NO,29,19
00-0032881,Tommylee Lewis,WR,26,2018,NO,0,0
00-0032881,Tommylee Lewis,WR,26,2018,NO,3,1
00-0032881,Tommylee Lewis,WR,29,2021,MIA,2,1
00-0027996,Torrey Smith,WR,23,2012,BAL,41,32
00-0027996,Torrey Smith,WR,23,2012,BAL,158,115
00-0027996,Torrey Smith,WR,24,2013,BAL,196,131
00-0027996,Torrey Smith,WR,25,2014,BAL,16,11
00-0027996,Torrey Smith,WR,25,2014,BAL,180,131
00-0027996,Torrey Smith,WR,26,2015,SF,121,88
00-0027996,Torrey Smith,WR,27,2016,SF,59,39
00-0027996,Torrey Smith,WR,28,2017,PHI,35,22
00-0027996,Torrey Smith,WR,28,2017,PHI,89,53
00-0027996,Torrey Smith,WR,29,2018,CAR,48,31
00-0029269,Travis Benjamin,WR,23,2012,CLE,53,35
00-0029269,Travis Benjamin,WR,24,2013,CLE,18,13
00-0029269,Travis Benjamin,WR,25,2014,CLE,64,46
00-0029269,Travis Benjamin,WR,26,2015,CLE,187,119
00-0029269,Travis Benjamin,WR,27,2016,LAC,128,81
00-0029269,Travis Benjamin,WR,28,2017,LAC,116,82
00-0029269,Travis Benjamin,WR,29,2018,LAC,0,0
00-0029269,Travis Benjamin,WR,29,2018,LAC,34,23
00-0029269,Travis Benjamin,WR,30,2019,LAC,9,3
00-0029269,Travis Benjamin,WR,32,2021,SF,0,0
00-0029269,Travis Benjamin,WR,32,2021,SF,-2,-2
00-0035592,Travis Fulgham,WR,24,2019,DET,0,0
00-0035592,Travis Fulgham,WR,25,2020,PHI,69,43
00-0033717,Travis Rudolph,WR,22,2017,NYG,16,8
00-0032123,Tre McBride,WR,23,2015,TEN,10,8
00-0032123,Tre McBride,WR,25,2017,CHI,16,9
00-0038563,Tre Tucker,WR,22,2023,LV,68,49
00-0038563,Tre Tucker,WR,23,2024,LV,127,80
00-0034765,Tre'Quan Smith,WR,22,2018,NO,3,1
00-0034765,Tre'Quan Smith,WR,22,2018,NO,101,73
00-0034765,Tre'Quan Smith,WR,23,2019,NO,69,51
00-0034765,Tre'Quan Smith,WR,24,2020,NO,103,69
00-0034765,Tre'Quan Smith,WR,25,2021,NO,71,43
00-0034765,Tre'Quan Smith,WR,26,2022,NO,49,30
00-0034487,Trent Sherfield,WR,22,2018,ARI,42,23
00-0034487,Trent Sherfield,WR,23,2019,ARI,10,6
00-0034487,Trent Sherfield,WR,24,2020,ARI,8,3
00-0034487,Trent Sherfield,WR,25,2021,SF,22,13
00-0034487,Trent Sherfield,WR,26,2022,MIA,80,50
00-0034487,Trent Sherfield,WR,27,2023,BUF,2,1
00-0034487,Trent Sherfield,WR,27,2023,BUF,24,13
00-0034487,Trent Sherfield,WR,28,2024,MIN,20,12
00-0033292,Trent Taylor,WR,23,2017,SF,92,49
00-0033292,Trent Taylor,WR,24,2018,SF,50,23
00-0033292,Trent Taylor,WR,26,2020,SF,17,7
00-0033292,Trent Taylor,WR,28,2022,CIN,14,8
00-0033292,Trent Taylor,WR,29,2023,CHI,0,0
00-0035341,Trenton Irwin,WR,26,2021,CIN,4,2
00-0035341,Trenton Irwin,WR,27,2022,CIN,4,2
00-0035341,Trenton Irwin,WR,27,2022,CIN,2,1
00-0035341,Trenton Irwin,WR,28,2023,CIN,61,36
00-0035341,Trenton Irwin,WR,29,2024,CIN,4,2
00-0032423,Trevor Davis,WR,23,2016,GB,11,8
00-0032423,Trevor Davis,WR,24,2017,GB,13,8
00-0032423,Trevor Davis,WR,26,2019,GB,4,3
00-0032423,Trevor Davis,WR,26,2019,LV,12,5
00-0029660,Trevor Graham,WR,23,2012,BUF,64,33
00-0029660,Trevor Graham,WR,24,2013,BUF,64,40
00-0029660,Trevor Graham,WR,25,2014,NYJ,18,15
00-0029660,Trevor Graham,WR,26,2015,NO,2,0
00-0039052,Trey Palmer,WR,22,2023,TB,5,3
00-0039052,Trey Palmer,WR,22,2023,TB,93,54
00-0039052,Trey Palmer,WR,23,2024,TB,35,23
00-0034339,Trey Quinn,WR,23,2018,WAS,12,7
00-0034339,Trey Quinn,WR,24,2019,WAS,45,19
00-0037742,Treylon Burks,WR,22,2022,TEN,61,38
00-0037742,Treylon Burks,WR,23,2023,TEN,40,24
00-0037742,Treylon Burks,WR,24,2024,TEN,6,2
00-0034930,Trinity Benson,WR,24,2021,DET,12,4
00-0039868,Troy Franklin,WR,21,2024,DEN,65,37
00-0036849,Tutu Atwell,WR,23,2022,LA,44,29
00-0036849,Tutu Atwell,WR,24,2023,LA,104,65
00-0036849,Tutu Atwell,WR,25,2024,LA,3,2
00-0036849,Tutu Atwell,WR,25,2024,LA,95,53
00-0032200,Ty Montgomery,WR,22,2015,GB,42,27
00-0032200,Ty Montgomery,WR,23,2016,GB,29,22
00-0032200,Ty Montgomery,WR,23,2016,GB,138,94
00-0032200,Ty Montgomery,WR,24,2017,GB,92,69
00-0032200,Ty Montgomery,WR,25,2018,BAL,4,2
00-0032200,Ty Montgomery,WR,25,2018,GB,46,32
00-0032200,Ty Montgomery,WR,26,2019,NYJ,30,17
00-0032200,Ty Montgomery,WR,27,2020,NO,4,3
00-0032200,Ty Montgomery,WR,27,2020,NO,16,13
00-0032200,Ty Montgomery,WR,28,2021,NO,30,14
00-0032200,Ty Montgomery,WR,29,2022,NE,10,7
00-0032200,Ty Montgomery,WR,30,2023,NE,4,1
00-0036630,Tylan Wallace,WR,22,2021,BAL,4,2
00-0036630,Tylan Wallace,WR,23,2022,BAL,5,2
00-0036630,Tylan Wallace,WR,24,2023,BAL,2,1
00-0036630,Tylan Wallace,WR,25,2024,BAL,4,3
00-0036630,Tylan Wallace,WR,25,2024,BAL,36,25
00-0033009,Tyler Boyd,WR,22,2016,CIN,117,63
00-0033009,Tyler Boyd,WR,23,2017,CIN,54,32
00-0033009,Tyler Boyd,WR,24,2018,CIN,221,145
00-0033009,Tyler Boyd,WR,25,2019,CIN,209,119
00-0033009,Tyler Boyd,WR,26,2020,CIN,182,104
00-0033009,Tyler Boyd,WR,27,2021,CIN,19,8
00-0033009,Tyler Boyd,WR,27,2021,CIN,176,109
00-0033009,Tyler Boyd,WR,28,2022,CIN,9,6
00-0033009,Tyler Boyd,WR,28,2022,CIN,155,97
00-0033009,Tyler Boyd,WR,29,2023,CIN,137,70
00-0033009,Tyler Boyd,WR,30,2024,TEN,72,33
00-0036427,Tyler Johnson,WR,22,2020,TB,5,3
00-0036427,Tyler Johnson,WR,22,2020,TB,41,29
00-0036427,Tyler Johnson,WR,23,2021,TB,4,2
00-0036427,Tyler Johnson,WR,23,2021,TB,72,36
00-0036427,Tyler Johnson,WR,26,2024,LA,46,24
00-0032211,Tyler Lockett,WR,23,2015,SEA,16,14
00-0032211,Tyler Lockett,WR,23,2015,SEA,153,102
00-0032211,Tyler Lockett,WR,24,2016,SEA,122,81
00-0032211,Tyler Lockett,WR,25,2017,SEA,116,71
00-0032211,Tyler Lockett,WR,26,2018,SEA,220,163
00-0032211,Tyler Lockett,WR,27,2019,SEA,29,20
00-0032211,Tyler Lockett,WR,27,2019,SEA,233,151
00-0032211,Tyler Lockett,WR,28,2020,SEA,263,163
00-0032211,Tyler Lockett,WR,29,2021,SEA,227,157
00-0032211,Tyler Lockett,WR,30,2022,SEA,228,144
00-0032211,Tyler Lockett,WR,31,2023,SEA,190,111
00-0032211,Tyler Lockett,WR,32,2024,SEA,113,64
00-0038941,Tyler Scott,WR,22,2023,CHI,33,16
00-0038941,Tyler Scott,WR,23,2024,CHI,2,0
00-0038104,Tyquan Thornton,WR,22,2022,NE,37,22
00-0038104,Tyquan Thornton,WR,23,2023,NE,24,13
00-0038104,Tyquan Thornton,WR,24,2024,NE,7,3
00-0033040,Tyreek Hill,WR,22,2016,KC,8,4
00-0033040,Tyreek Hill,WR,22,2016,KC,198,137
00-0033040,Tyreek Hill,WR,23,2017,KC,237,162
00-0033040,Tyreek Hill,WR,24,2018,KC,30,21
00-0033040,Tyreek Hill,WR,24,2018,KC,316,229
00-0033040,Tyreek Hill,WR,25,2019,KC,47,30
00-0033040,Tyreek Hill,WR,25,2019,KC,184,126
00-0033040,Tyreek Hill,WR,26,2020,KC,59,35
00-0033040,Tyreek Hill,WR,26,2020,KC,327,240
00-0033040,Tyreek Hill,WR,27,2021,KC,51,33
00-0033040,Tyreek Hill,WR,27,2021,KC,290,178
00-0033040,Tyreek Hill,WR,28,2022,MIA,329,210
00-0033040,Tyreek Hill,WR,29,2023,MIA,365,246
00-0033040,Tyreek Hill,WR,30,2024,MIA,212,131
00-0032160,Tyrell Williams,WR,23,2015,LAC,15,13
00-0032160,Tyrell Williams,WR,24,2016,LAC,199,130
00-0032160,Tyrell Williams,WR,25,2017,LAC,133,90
00-0032160,Tyrell Williams,WR,26,2018,LAC,14,9
00-0032160,Tyrell Williams,WR,26,2018,LAC,128,87
00-0032160,Tyrell Williams,WR,27,2019,LV,137,95
00-0032160,Tyrell Williams,WR,29,2021,DET,3,1
00-0036439,Tyrie Cleveland,WR,23,2020,DEN,12,6
00-0036439,Tyrie Cleveland,WR,25,2022,DEN,3,1
00-0035457,Tyron Johnson,WR,24,2020,LAC,66,48
